TradeDate,TickerSymbol,NObsJanela,RetJanela,VolDiariaJanela,VolAnualJanela,VolumeJanela,NumNegociosJanela,IndiceLiquidez
2025-10-29,TPIS3       ,02, 0.10563340, 0.03201562, 0.50823195,00000000000931330.4900,000001094,00000000000000851.3075
2025-10-29,PORD11      ,02,-0.90584558, 1.66726492, 6.46699697,00000000001208658.1900,000001159,00000000000001042.8457
2025-10-29,LAND3       ,02,-0.96794864, 2.40572971, 8.18975628,00000000002754054.7200,000000912,00000000000003019.7968
2025-10-29,ITRI11      ,02, 8.20929297, 1.57028551, 4.92749732,00000000000589714.5700,000000579,00000000000001018.5053
2025-10-29,SBUB34      ,02, 0.10480317, 0.10760125, 1.70811604,00000000001101889.9400,000000348,00000000000003166.3504
2025-10-29,UTLL11      ,02,-0.99019584, 3.28220512, 2.10336517,00000000002251362.2600,000004567,00000000000000492.9630
2025-10-29,VILG11      ,02, 4.48277086, 5.19813960, 2.51786708,00000000004586134.6000,000007586,00000000000000604.5524
2025-10-29,SHOW3       ,02, 3.90733983, 1.17801565, 8.70040943,00000000000522116.7800,000000229,00000000000002279.9859
2025-10-29,GLFT11      ,02, 0.24933348, 0.15670842, 2.48766781,00000000133397934.3200,000021905,00000000000006089.8395
2025-10-29,RADL3       ,02,-0.84041086, 1.31716556, 0.90934468,00000000493039655.0000,000046299,00000000000010649.0346
2025-10-29,RAIL3       ,02, 4.29430581, 1.94301416, 0.84437828,00000000371559071.0000,000015851,00000000000023440.7337
2025-10-29,BLFT11      ,02,-0.82348797, 1.22722679, 9.48161167,00000000000603756.0000,000000052,00000000000011610.6923
2025-10-29,TECN3       ,02, 3.87114289, 1.13933121, 8.08631329,00000000000949324.1800,000000290,00000000000003273.5316
2025-10-29,NIKE34      ,02,-0.49598876, 0.48015232, 7.62217800,00000000003059864.8700,000003751,00000000000000815.7464
2025-10-29,BRAV3       ,02,-0.99432438, 3.64808204, 7.91147834,00000000134712935.0000,000026909,00000000000005006.2408
2025-10-29,AMBP3       ,02,-0.13523076, 0.13351273, 2.11944783,00000000018045594.4200,000006130,00000000000002943.8163
2025-10-29,PATA11      ,02,-0.49034878, 0.47937506, 7.60983938,00000000007412567.1500,000009882,00000000000000750.1079
2025-10-29,GGRC11      ,02,-0.59479739, 0.63736134, 0.11779259,00000000006445326.3500,000007523,00000000000000856.7494
2025-10-29,NBIT11      ,02,-0.99412684, 3.60306448, 7.19684708,00000000000089887.3600,000000777,00000000000000115.6851
2025-10-29,UCAS3       ,02, 1.46955889, 0.65118683, 0.33726533,00000000289912054.6000,000021950,00000000000013207.8384
2025-10-29,SOLV25      ,02, 0.22600581, 0.11066282, 1.75671693,00000000491005117.1900,000036437,00000000000013475.4539
2025-10-29,HSAF11      ,02,-0.15788220, 0.11910440, 1.89072279,00000000000609099.6600,000002201,00000000000000276.7376
2025-10-29,BSDV39      ,02, 0.29485298, 0.17766240, 2.82030176,00000000001684675.3400,000000246,00000000000006848.2737
2025-10-29,BSLV39      ,02,-0.21486942, 0.18883956, 2.99773359,00000000001599613.5300,000000696,00000000000002298.2953
2025-10-29,BSHV39      ,02, 5.67820988, 1.34436345, 1.34109758,00000000000123712.3600,000000018,00000000000006872.9088
2025-10-29,BDVY39      ,02,-0.67641736, 0.79857695, 2.67700979,00000000003307792.1200,000001117,00000000000002961.3179
2025-10-29,VTRU3       ,02,-0.50119357, 0.47418838, 7.52750343,00000000009167064.8800,000001555,00000000000005895.2185
2025-10-29,WALM34      ,02,-0.79914505, 1.13872227, 8.07664667,00000000008228521.4200,000001073,00000000000007668.7058
2025-10-29,JNJB34      ,02, 8.62330393, 1.61768808, 5.67998942,00000000005614944.3500,000000122,00000000000046024.1340
2025-10-29,BGIH26      ,03,-0.09613819, 0.06592033, 1.04645227,00000000016956747.0000,000001669,00000000000010159.8244
2025-10-29,ITUB3       ,02,-0.85737697, 1.40924552, 2.37106800,00000000411537785.0000,000027927,00000000000014736.1974
